sample	env	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	Bytes	Center Name	Collection_Date	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	ENA-FIRST-PUBLIC (run)	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE (run)	ENA-LAST-UPDATE	environment_(biome)	environment_(feature)	environment_(material)	Experiment	External_Id	geographic_location_(countryand/orsea;region)	geographic_location_(latitude)	geographic_location_(longitude)	human_gut_environmental_package	INSDC_center_alias	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	Instrument	Investigation_type	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	project_name	ReleaseDate	Sample Name	Sample_Name	Sequencing_method	SRA Study	Submitter_Id
ERR528748	case	WGS	200	5767762400	PRJEB6337	SAMEA2582124	4302561400	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	sra,fastq	s3,ena,gs	ena,s3.us-east-1,gs.US	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493951	SAMEA2582124	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:16Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582124	LD-78_Run4	Illumina hiseq 2000	ERP005860	LD-78_Run4
ERR528749	case	WGS	200	6084594200	PRJEB6337	SAMEA2582125	4544201423	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	sra,fastq	ena,gs,s3	s3.us-east-1,ena,gs.US	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493952	SAMEA2582125	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:16Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582125	LD-79_Run4	Illumina hiseq 2000	ERP005860	LD-79_Run4
ERR532378	case	WGS	200	4034105800	PRJEB6337	SAMEA2582126	2989774428	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	fastq,sra	ena,s3,gs	ena,gs.US,s3.us-east-1	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX497581	SAMEA2582126	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:14Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582126	LD-8_Run1	Illumina hiseq 2000	ERP005860	LD-8_Run1
ERR532379	case	WGS	200	4094597800	PRJEB6337	SAMEA2582127	3132783659	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	sra,fastq	gs,ena,s3	ena,s3.us-east-1,gs.US	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX497582	SAMEA2582127	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:16Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582127	LD-80_Run4	Illumina hiseq 2000	ERP005860	LD-80_Run4
ERR532380	case	WGS	200	5530086000	PRJEB6337	SAMEA2582128	4133358062	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	fastq,sra	s3,ena,gs	s3.us-east-1,gs.US,ena	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX497583	SAMEA2582128	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:14Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582128	LD-81_Run4	Illumina hiseq 2000	ERP005860	LD-81_Run4
ERR532381	case	WGS	200	6317077000	PRJEB6337	SAMEA2582129	4726963540	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	sra,fastq	gs,ena,s3	gs.US,ena,s3.us-east-1	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX497584	SAMEA2582129	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:16Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582129	LD-82_Run4	Illumina hiseq 2000	ERP005860	LD-82_Run4
ERR532382	case	WGS	200	6888083200	PRJEB6337	SAMEA2582130	5149401655	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	sra,fastq	gs,ena,s3	ena,gs.US,s3.us-east-1	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX497585	SAMEA2582130	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:15Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582130	LD-83_Run4	Illumina hiseq 2000	ERP005860	LD-83_Run4
ERR532383	case	WGS	200	8949077600	PRJEB6337	SAMEA2582131	6401966966	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	fastq,sra	ena,s3,gs	s3.us-east-1,gs.US,ena	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX497586	SAMEA2582131	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:12Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582131	LD-84_Run4	Illumina hiseq 2000	ERP005860	LD-84_Run4
ERR532384	case	WGS	200	11508661800	PRJEB6337	SAMEA2582132	8231008348	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	sra,fastq	s3,gs,ena	s3.us-east-1,gs.US,ena	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX497587	SAMEA2582132	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:12Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582132	LD-85_Run4	Illumina hiseq 2000	ERP005860	LD-85_Run4
ERR532385	case	WGS	200	5941794800	PRJEB6337	SAMEA2582133	4437185617	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	sra,fastq	ena,s3,gs	ena,gs.US,s3.us-east-1	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX497588	SAMEA2582133	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:16Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582133	LD-86_Run4	Illumina hiseq 2000	ERP005860	LD-86_Run4
ERR532387	case	WGS	200	2985812200	PRJEB6337	SAMEA2582135	2231735585	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	fastq,sra	s3,gs,ena	s3.us-east-1,ena,gs.US	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX497590	SAMEA2582135	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:16Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582135	LD-87_Run6	Illumina hiseq 2000	ERP005860	LD-87_Run6
ERR532388	case	WGS	200	11325052800	PRJEB6337	SAMEA2582136	8147161258	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	fastq,sra	ena,s3,gs	gs.US,ena,s3.us-east-1	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX497591	SAMEA2582136	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:14Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582136	LD-88_Run4	Illumina hiseq 2000	ERP005860	LD-88_Run4
ERR532389	case	WGS	200	4417625200	PRJEB6337	SAMEA2582137	3248174182	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	fastq,sra	s3,ena,gs	s3.us-east-1,gs.US,ena	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX497592	SAMEA2582137	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:14Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582137	LD-89_Run6	Illumina hiseq 2000	ERP005860	LD-89_Run6
ERR532618	case	WGS	200	8281281400	PRJEB6337	SAMEA2582138	5569507549	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	fastq,sra	ena,s3,gs	gs.US,s3.us-east-1,ena	2014-06-16	2014-06-16	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX497821	SAMEA2582138	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-16T17:05:06Z	2016-10-21T09:36:16Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-17T00:00:00Z	SAMEA2582138	LD-9_Run1	Illumina hiseq 2000	ERP005860	LD-9_Run1
ERR532390	case	WGS	200	3403697600	PRJEB6337	SAMEA2582139	2544546488	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	sra,fastq	gs,s3,ena	s3.us-east-1,gs.US,ena	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX497593	SAMEA2582139	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:16Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582139	LD-90_Run6	Illumina hiseq 2000	ERP005860	LD-90_Run6
ERR532391	case	WGS	200	3812928800	PRJEB6337	SAMEA2582140	2803372865	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	fastq,sra	ena,gs,s3	gs.US,s3.us-east-1,ena	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX497594	SAMEA2582140	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:15Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582140	LD-91_Run6	Illumina hiseq 2000	ERP005860	LD-91_Run6
ERR532392	case	WGS	200	3759000400	PRJEB6337	SAMEA2582141	2836273265	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	fastq,sra	ena,gs,s3	s3.us-east-1,gs.US,ena	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX497595	SAMEA2582141	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:14Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582141	LD-92_Run6	Illumina hiseq 2000	ERP005860	LD-92_Run6
ERR532393	case	WGS	200	7150574600	PRJEB6337	SAMEA2582142	5308641447	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	fastq,sra	ena,gs,s3	ena,gs.US,s3.us-east-1	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX497596	SAMEA2582142	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:14Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582142	LD-93_Run3	Illumina hiseq 2000	ERP005860	LD-93_Run3
ERR532394	case	WGS	200	6149285600	PRJEB6337	SAMEA2582143	4612405025	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	sra,fastq	s3,gs,ena	gs.US,ena,s3.us-east-1	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX497597	SAMEA2582143	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:12Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582143	LD-94_Run3	Illumina hiseq 2000	ERP005860	LD-94_Run3
ERR532619	case	WGS	200	10786660400	PRJEB6337	SAMEA2582144	8125612649	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	sra,fastq	ena,s3,gs	s3.us-east-1,ena,gs.US	2014-06-16	2014-06-16	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX497822	SAMEA2582144	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-16T17:05:06Z	2016-10-21T09:36:14Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-17T00:00:00Z	SAMEA2582144	LD-95_Run4	Illumina hiseq 2000	ERP005860	LD-95_Run4
ERR532620	case	WGS	200	4426128800	PRJEB6337	SAMEA2582145	3237490477	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	sra,fastq	s3,ena,gs	s3.us-east-1,gs.US,ena	2014-06-16	2014-06-16	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX497823	SAMEA2582145	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-16T17:05:06Z	2016-10-21T09:36:16Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-17T00:00:00Z	SAMEA2582145	LD-96_Run2	Illumina hiseq 2000	ERP005860	LD-96_Run2
ERR532621	case	WGS	200	18782252600	PRJEB6337	SAMEA2582146	14154719820	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	sra,fastq	s3,ena,gs	ena,s3.us-east-1,gs.US	2014-06-16	2014-06-16	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX497824	SAMEA2582146	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-16T17:05:06Z	2016-10-21T09:36:16Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-17T00:00:00Z	SAMEA2582146	LD-97_Run2	Illumina hiseq 2000	ERP005860	LD-97_Run2
ERR532623	case	WGS	200	2690876200	PRJEB6337	SAMEA2582148	1838660999	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	sra,fastq	ena,s3,gs	ena,s3.us-east-1,gs.US	2014-06-16	2014-06-16	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX497826	SAMEA2582148	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-16T17:05:06Z	2016-10-21T09:36:14Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-17T00:00:00Z	SAMEA2582148	LD-98_Run5	Illumina hiseq 2000	ERP005860	LD-98_Run5
ERR528292	case	WGS	200	2277147400	PRJEB6337	SAMEA2582150	1713949644	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	fastq,sra	s3,ena,gs	s3.us-east-1,gs.US,ena	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493495	SAMEA2582150	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:12Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582150	LV1_Run6	Illumina hiseq 2000	ERP005860	LV1_Run6
ERR528294	case	WGS	200	6118777800	PRJEB6337	SAMEA2582152	4038127469	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	sra,fastq	gs,ena,s3	s3.us-east-1,gs.US,ena	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493497	SAMEA2582152	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:14Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582152	LV10_Run5	Illumina hiseq 2000	ERP005860	LV10_Run5
ERR528295	case	WGS	200	2685622000	PRJEB6337	SAMEA2582153	1767097112	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	sra,fastq	ena,gs,s3	ena,gs.US,s3.us-east-1	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493498	SAMEA2582153	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:15Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582153	LV11_Run4	Illumina hiseq 2000	ERP005860	LV11_Run4
ERR528296	case	WGS	124	2227784000	PRJEB6337	SAMEA2582154	1630263202	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	sra,fastq	ena,gs,s3	ena,gs.US,s3.us-east-1	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493499	SAMEA2582154	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:14Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582154	LV12_Run2	Illumina hiseq 2000	ERP005860	LV12_Run2
ERR528297	case	WGS	200	2002196400	PRJEB6337	SAMEA2582155	1516926335	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	fastq,sra	ena,s3,gs	ena,gs.US,s3.us-east-1	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493500	SAMEA2582155	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:15Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582155	LV13_Run3	Illumina hiseq 2000	ERP005860	LV13_Run3
ERR528300	case	WGS	200	1757980600	PRJEB6337	SAMEA2582158	1179962816	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	fastq,sra	s3,ena,gs	s3.us-east-1,ena,gs.US	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493503	SAMEA2582158	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:12Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582158	LV14_Run4	Illumina hiseq 2000	ERP005860	LV14_Run4
ERR528302	case	WGS	200	1631464200	PRJEB6337	SAMEA2582160	1192842663	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	fastq,sra	s3,gs,ena	gs.US,s3.us-east-1,ena	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493505	SAMEA2582160	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:14Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582160	LV15_Run4	Illumina hiseq 2000	ERP005860	LV15_Run4
ERR528303	case	WGS	200	3035534200	PRJEB6337	SAMEA2582161	2324115687	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	sra,fastq	s3,gs,ena	ena,gs.US,s3.us-east-1	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493506	SAMEA2582161	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:14Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582161	LV16_Run4	Illumina hiseq 2000	ERP005860	LV16_Run4
ERR528304	case	WGS	200	2728925400	PRJEB6337	SAMEA2582162	2092906299	ZHEJIANG UNIVERSITY, HANGZHOU, P. R. CHINA	2011	public	fastq,sra	gs,s3,ena	s3.us-east-1,ena,gs.US	2014-06-13	2014-06-13	2018-11-16	2016-10-21	Human gut stool	Human gut stool	Human gut stool	ERX493507	SAMEA2582162	China	30	120	human-gut	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	ZHEJIANG UNIVERSITY\, HANGZHOU\, P. R. CHINA	2014-06-13T17:04:20Z	2016-10-21T09:36:14Z	public	Illumina HiSeq 2000	metagenome	unspecified	PAIRED	size fractionation	METAGENOMIC	metagenome	ILLUMINA	MGWAS_LC	2014-06-14T00:00:00Z	SAMEA2582162	LV17_Run4	Illumina hiseq 2000	ERP005860	LV17_Run4
